STRUCTURE,STRUCTURE_ID,freq,unit,sex,icd10,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EE,2011,3,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EE,2012,3,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EE,2013,2,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EE,2014,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EE,2015,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EE,2017,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EE,2018,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EE,2019,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EE,2020,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EL,2015,54,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EL,2016,81,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EL,2019,44,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,ES,2011,76,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,ES,2012,84,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,ES,2013,86,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,ES,2014,27,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,ES,2015,23,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,ES,2016,43,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,ES,2017,41,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,ES,2018,53,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,ES,2019,45,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,ES,2020,17,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,ES,2021,18,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EU27_2020,2014,1897,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EU27_2020,2015,1829,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EU27_2020,2016,1911,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EU27_2020,2017,1804,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EU27_2020,2018,1739,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EU27_2020,2019,1656,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EU27_2020,2020,1399,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EU28,2014,1978,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EU28,2015,1929,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EU28,2016,2011,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,EU28,2017,1919,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,FI,2011,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,FI,2012,2,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,FI,2013,4,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,FI,2014,3,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,FI,2015,4,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,FI,2016,3,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,FI,2017,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,FI,2018,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,FI,2019,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,FI,2020,3,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,FI,2021,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HR,2011,18,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HR,2012,11,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HR,2013,14,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HR,2014,9,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HR,2015,13,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HR,2016,13,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HR,2017,13,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HR,2018,17,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HR,2019,11,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HR,2020,6,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HU,2011,9,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HU,2012,4,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HU,2013,3,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HU,2014,3,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HU,2015,2,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HU,2016,2,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HU,2017,5,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HU,2018,3,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HU,2019,4,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HU,2020,3,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,HU,2021,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IE,2011,7,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IE,2012,5,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IE,2013,5,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IE,2014,5,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IE,2015,2,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IE,2016,9,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IE,2017,6,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IE,2018,4,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IS,2013,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IS,2016,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IS,2017,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IS,2018,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IS,2019,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IS,2020,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IT,2011,157,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IT,2012,70,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IT,2013,73,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IT,2014,72,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IT,2015,70,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IT,2016,92,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IT,2017,79,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IT,2018,77,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IT,2019,56,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,IT,2020,59,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LI,2017,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LI,2020,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LT,2011,2,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LT,2012,3,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LT,2013,2,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LT,2015,4,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LT,2016,3,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LT,2017,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LT,2018,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LT,2019,4,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LT,2020,2,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LT,2021,4,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LU,2014,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LU,2017,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LU,2018,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LU,2019,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LU,2020,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LU,2021,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LV,2011,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LV,2012,2,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LV,2014,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LV,2017,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LV,2018,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LV,2019,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LV,2020,2,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,LV,2021,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,MT,2011,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,MT,2017,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,MT,2018,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,MT,2019,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NL,2011,13,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NL,2012,6,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NL,2013,4,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NL,2014,4,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NL,2015,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NL,2016,2,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NL,2017,2,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NL,2018,4,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NL,2019,2,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NL,2020,3,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NL,2021,3,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NO,2011,4,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NO,2012,8,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NO,2013,12,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NO,2014,8,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NO,2015,9,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NO,2016,2,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NO,2017,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NO,2018,3,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NO,2019,2,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,NO,2020,2,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,PL,2011,113,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,PL,2012,149,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,PL,2013,179,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,PL,2014,173,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,PL,2015,116,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,PL,2016,141,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,PL,2017,157,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,PL,2018,154,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,PL,2019,170,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,PL,2021,97,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,PT,2019,57,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,RS,2011,44,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,RS,2012,21,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,RS,2013,28,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,RS,2014,28,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,RS,2015,29,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,RS,2016,27,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,RS,2018,34,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,RS,2019,27,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,RS,2020,20,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,RS,2021,29,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SE,2011,4,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SE,2012,9,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SE,2013,2,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SE,2014,5,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SE,2015,5,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SE,2016,5,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SE,2017,4,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SE,2018,9,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SE,2019,4,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SE,2020,5,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SI,2012,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SI,2013,4,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SI,2014,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SI,2015,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SI,2016,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SI,2017,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SI,2018,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SI,2019,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SI,2020,3,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SK,2012,3,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SK,2013,4,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SK,2014,3,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SK,2015,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SK,2016,1,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SK,2017,4,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SK,2018,2,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SK,2019,3,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SK,2020,0,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,SK,2021,2,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,UK,2011,41,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,UK,2012,40,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,UK,2013,61,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,UK,2014,81,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,UK,2015,100,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,ACC_TRA_OTH,UK,2016,100,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,V,AT,2020,91,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,V,AT,2021,97,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,V,BG,2015,161,
dataflow,ESTAT:HLTH_CD_TRO(1.0),A,NR,F,V,BG,2020,94,
